customer_id,gender,age,has_partner,has_dependents,tenure_months,contract_type,internet_service,phone_service,online_security,online_backup,streaming_tv,payment_method,monthly_charges,total_charges,num_support_tickets,churn
CUST-00977,Male,33,No,No,47,Two year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,104.8,4883.06,1,No
CUST-00978,Male,40,Yes,No,38,One year,Fiber optic,Yes,No,No,Yes,Credit card,92.03,3600.71,3,No
CUST-00979,Female,33,Yes,No,41,One year,Fiber optic,Yes,No,No,No,Electronic check,96.62,4106.47,2,No
CUST-00980,Female,46,No,No,39,Two year,None,Yes,No,No,No,Mailed check,42.68,1625.83,1,No
CUST-00981,Male,42,No,No,59,Two year,DSL,Yes,No,Yes,No,Bank transfer,87.28,5144.35,3,No
CUST-00982,Female,36,Yes,Yes,70,Two year,Fiber optic,Yes,No,Yes,No,Credit card,107.57,7263.25,4,No
CUST-00983,Male,51,Yes,No,48,One year,Fiber optic,Yes,No,No,No,Credit card,101.32,4947.97,5,No
CUST-00984,Female,42,Yes,Yes,2,Month-to-month,None,Yes,No,No,No,Electronic check,42.64,76.48,1,No
CUST-00985,Male,43,Yes,No,6,One year,None,Yes,No,No,No,Electronic check,46.65,280.44,1,No
CUST-00986,Female,45,Yes,Yes,44,Month-to-month,DSL,Yes,No,No,No,Credit card,65.65,2726.93,4,No
CUST-00987,Male,37,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,94.87,100.89,3,Yes
CUST-00988,Female,42,Yes,No,22,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,103.71,2359.22,3,No
CUST-00989,Male,60,Yes,No,55,One year,None,Yes,No,No,No,Electronic check,38.87,2122.96,3,No
CUST-00990,Female,35,No,No,25,One year,DSL,Yes,No,No,No,Bank transfer,64.62,1637.12,2,No
CUST-00991,Male,57,Yes,Yes,4,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,81.63,319.9,2,Yes
CUST-00992,Male,71,No,No,3,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,87.1,258.01,2,Yes
CUST-00993,Female,41,No,No,28,One year,Fiber optic,Yes,No,No,No,Electronic check,93.21,2715.86,5,No
CUST-00994,Male,51,No,No,39,One year,Fiber optic,Yes,No,No,No,Credit card,88.27,3371.23,2,Yes
CUST-00995,Male,30,Yes,Yes,30,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,100.5,3018.52,0,No
CUST-00996,Male,51,No,Yes,36,Month-to-month,DSL,Yes,No,No,No,Electronic check,65.52,2471.88,1,No
CUST-00997,Female,39,Yes,No,72,Two year,Fiber optic,Yes,Yes,Yes,No,Mailed check,105.99,7564.25,4,No
CUST-00998,Male,43,No,Yes,14,Month-to-month,DSL,Yes,No,No,No,Mailed check,75.58,1096.11,2,No
CUST-00999,Male,37,No,No,17,Two year,Fiber optic,Yes,No,No,No,Mailed check,90.64,1549.22,2,Yes
CUST-01000,Male,58,No,Yes,72,Two year,None,Yes,No,No,No,Credit card,37.99,2758.46,2,No
CUST-01001,Female,54,Yes,No,45,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,93.27,4336.01,2,Yes
CUST-01002,Male,71,Yes,Yes,46,Two year,DSL,Yes,No,No,No,Mailed check,76.86,3521.8,4,No
CUST-01003,Female,46,Yes,No,38,Two year,DSL,Yes,No,Yes,No,Bank transfer,76.89,2883.0,0,No
CUST-01004,Female,33,No,No,67,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,99.46,6605.53,3,Yes
CUST-01005,Male,42,No,No,60,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,110.99,7216.06,2,Yes
CUST-01006,Female,63,No,No,59,Two year,DSL,Yes,Yes,Yes,No,Bank transfer,92.46,6057.4,3,No
CUST-01007,Female,46,Yes,Yes,65,Two year,Fiber optic,Yes,No,Yes,No,Electronic check,107.33,7474.24,4,No
CUST-01008,Female,45,Yes,No,56,Month-to-month,Fiber optic,No,Yes,Yes,No,Credit card,74.55,4066.21,3,No
CUST-01009,Female,41,No,No,50,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,103.13,5092.06,2,No
CUST-01010,Male,34,No,No,31,One year,Fiber optic,Yes,No,No,No,Bank transfer,86.64,2627.04,1,No
CUST-01011,Male,31,No,No,50,One year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,121.97,5937.89,4,Yes
CUST-01012,Male,42,Yes,No,7,Month-to-month,DSL,Yes,No,Yes,No,Credit card,84.32,591.97,1,No
CUST-01013,Female,70,Yes,No,32,One year,Fiber optic,Yes,Yes,No,No,Electronic check,109.53,3590.95,1,No
CUST-01014,Female,58,Yes,No,50,One year,DSL,Yes,No,No,No,Bank transfer,77.81,3812.84,1,No
CUST-01015,Male,50,Yes,No,41,One year,Fiber optic,Yes,No,Yes,No,Electronic check,115.43,4767.53,1,No
CUST-01016,Male,62,Yes,No,51,Two year,None,Yes,No,No,No,Credit card,42.23,2066.18,1,No
CUST-01017,Male,59,No,Yes,5,Month-to-month,None,Yes,No,No,No,Electronic check,36.48,189.57,4,No
CUST-01018,Female,32,No,No,31,Month-to-month,DSL,No,No,Yes,No,Bank transfer,57.26,1758.71,5,No
CUST-01019,Male,47,No,No,43,Two year,None,Yes,No,No,No,Electronic check,43.39,1877.64,3,No
CUST-01020,Female,34,No,Yes,5,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,84.41,427.17,3,No
CUST-01021,Female,49,No,No,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,123.18,9447.02,3,No
CUST-01022,Female,41,No,Yes,46,One year,None,No,No,No,No,Bank transfer,20.66,937.62,1,No
CUST-01023,Male,63,No,No,1,Month-to-month,DSL,Yes,No,No,No,Bank transfer,66.52,66.52,1,No
CUST-01024,Male,58,No,No,34,One year,None,Yes,No,No,No,Credit card,40.36,1439.79,2,No
CUST-01025,Male,38,No,Yes,7,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,100.38,733.96,2,Yes
CUST-01026,Female,62,Yes,No,15,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,113.46,1627.65,0,No
CUST-01027,Female,18,Yes,No,34,One year,DSL,Yes,No,No,Yes,Electronic check,76.85,2682.0,1,No
CUST-01028,Female,39,No,No,19,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,74.57,1414.15,0,No
CUST-01029,Male,57,Yes,No,10,Month-to-month,DSL,Yes,No,No,No,Bank transfer,68.94,657.15,0,Yes
CUST-01030,Female,47,Yes,Yes,24,Month-to-month,DSL,Yes,No,No,No,Bank transfer,66.74,1525.08,3,No
CUST-01031,Female,55,Yes,No,12,Month-to-month,None,Yes,No,No,No,Credit card,35.94,440.58,1,No
CUST-01032,Male,28,No,No,69,Two year,Fiber optic,Yes,No,Yes,No,Electronic check,90.7,6158.48,0,No
CUST-01033,Female,48,Yes,Yes,44,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,86.36,3698.57,3,No
CUST-01034,Female,22,Yes,No,24,One year,Fiber optic,Yes,No,Yes,Yes,Electronic check,105.27,2484.79,2,No
CUST-01035,Female,68,No,No,72,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,115.07,8140.7,4,No
CUST-01036,Male,68,No,No,22,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,98.78,1995.15,1,No
CUST-01037,Female,20,No,Yes,22,One year,Fiber optic,Yes,Yes,No,No,Electronic check,113.97,2515.34,2,No
CUST-01038,Female,47,Yes,No,18,Month-to-month,None,Yes,No,No,No,Electronic check,40.09,764.21,3,No
CUST-01039,Male,57,Yes,Yes,40,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Mailed check,118.37,4515.39,6,Yes
CUST-01040,Female,19,No,No,13,One year,DSL,Yes,Yes,No,No,Electronic check,69.61,936.56,2,No
CUST-01041,Female,47,No,No,72,Two year,DSL,Yes,No,No,No,Credit card,84.19,6059.98,4,No
CUST-01042,Male,50,Yes,No,6,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,107.39,635.16,2,No
CUST-01043,Female,54,Yes,No,50,One year,DSL,Yes,No,Yes,No,Mailed check,67.04,3069.86,3,No
CUST-01044,Male,62,No,No,20,Month-to-month,None,Yes,No,No,No,Electronic check,43.94,823.1,0,No
CUST-01045,Female,47,No,No,54,Two year,Fiber optic,Yes,No,Yes,No,Bank transfer,98.71,5369.4,3,No
CUST-01046,Male,65,No,No,3,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,98.6,267.82,3,No
CUST-01047,Male,35,No,Yes,65,Two year,None,Yes,No,No,No,Bank transfer,36.34,2502.56,2,No
CUST-01048,Male,39,No,Yes,2,Month-to-month,DSL,No,Yes,Yes,No,Mailed check,61.43,130.22,2,Yes
CUST-01049,Female,55,Yes,No,9,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Bank transfer,104.43,853.79,4,Yes
CUST-01050,Male,85,Yes,No,52,Two year,DSL,No,Yes,No,No,Electronic check,67.19,3555.35,1,No
CUST-01051,Female,39,No,Yes,34,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,78.52,2622.18,1,No
CUST-01052,Female,58,No,No,36,One year,DSL,Yes,No,No,No,Credit card,73.41,2562.52,1,No
CUST-01053,Female,53,Yes,No,47,Two year,None,Yes,No,No,No,Electronic check,41.64,2021.82,1,No
CUST-01054,Male,19,No,Yes,52,Two year,DSL,Yes,No,No,No,Credit card,69.73,3325.78,2,No
CUST-01055,Female,54,No,Yes,35,Two year,Fiber optic,Yes,No,No,No,Credit card,106.12,3635.16,1,No
CUST-01056,Male,45,No,No,25,One year,Fiber optic,Yes,No,Yes,No,Electronic check,112.13,2480.97,3,No
CUST-01057,Female,47,No,Yes,26,Month-to-month,None,Yes,No,No,No,Credit card,38.93,923.0,4,No
CUST-01058,Male,38,No,No,35,One year,DSL,Yes,Yes,Yes,No,Mailed check,75.81,2666.36,1,No
CUST-01059,Male,43,No,No,47,Two year,None,Yes,No,No,No,Credit card,45.03,1996.86,5,No
CUST-01060,Male,39,Yes,Yes,1,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Mailed check,102.96,102.96,2,No
CUST-01061,Male,30,No,No,26,One year,DSL,Yes,No,No,No,Bank transfer,62.08,1655.64,3,No
CUST-01062,Female,41,No,Yes,72,Two year,DSL,Yes,Yes,Yes,No,Mailed check,95.44,6596.89,3,No
CUST-01063,Male,70,No,No,1,Month-to-month,None,Yes,No,No,No,Credit card,38.99,38.99,0,No
CUST-01064,Female,24,No,No,63,One year,Fiber optic,Yes,No,No,No,Credit card,95.88,5991.02,1,No
CUST-01065,Male,19,Yes,No,33,One year,None,Yes,No,No,No,Electronic check,36.1,1251.81,2,No
CUST-01066,Female,27,No,No,42,Two year,DSL,Yes,No,No,No,Bank transfer,75.72,3310.87,1,No
CUST-01067,Male,55,No,Yes,11,Month-to-month,None,No,No,No,No,Credit card,18.97,191.27,3,No
CUST-01068,Male,45,Yes,Yes,24,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,85.93,2083.9,2,No
CUST-01069,Female,69,No,No,9,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,109.97,958.46,5,Yes
CUST-01070,Female,40,No,No,13,Month-to-month,DSL,Yes,No,No,No,Mailed check,79.76,951.59,2,Yes
CUST-01071,Female,29,No,Yes,7,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,116.84,838.19,2,Yes
CUST-01072,Female,58,Yes,Yes,1,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,93.07,97.21,2,No
CUST-01073,Female,50,No,No,17,One year,DSL,Yes,No,No,No,Bank transfer,69.81,1000.63,3,No
CUST-01074,Female,58,Yes,Yes,34,Two year,DSL,Yes,No,No,No,Bank transfer,93.69,3179.61,3,No
CUST-01075,Female,63,Yes,Yes,33,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,95.92,3135.16,1,No
CUST-01076,Female,84,No,No,7,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Mailed check,88.88,635.96,2,No
CUST-01077,Male,54,Yes,No,21,One year,None,Yes,No,No,No,Credit card,38.79,802.65,4,No
CUST-01078,Male,51,Yes,No,33,One year,Fiber optic,Yes,No,Yes,No,Bank transfer,99.84,3391.4,3,No
CUST-01079,Female,44,No,No,19,Month-to-month,None,Yes,No,No,No,Bank transfer,39.81,777.54,3,Yes
CUST-01080,Male,38,Yes,Yes,54,Two year,None,Yes,No,No,No,Credit card,40.75,2104.26,1,No
CUST-01081,Male,21,Yes,No,58,One year,Fiber optic,Yes,No,No,No,Credit card,111.51,6254.69,1,No
CUST-01082,Male,50,Yes,No,3,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,95.07,292.96,5,Yes
CUST-01083,Female,52,No,Yes,12,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,107.69,1285.8,1,Yes
CUST-01084,Female,51,Yes,No,1,Month-to-month,None,Yes,No,No,No,Electronic check,35.1,35.1,2,No
CUST-01085,Female,41,No,No,40,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,103.81,4695.41,2,Yes
CUST-01086,Male,57,Yes,Yes,11,Month-to-month,DSL,No,No,No,Yes,Mailed check,64.68,722.62,2,Yes
CUST-01087,Male,45,Yes,Yes,62,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,105.43,6447.73,2,No
CUST-01088,Male,42,No,Yes,70,Two year,DSL,Yes,Yes,No,No,Mailed check,79.29,5493.75,1,No
CUST-01089,Female,38,Yes,No,63,Two year,DSL,Yes,No,Yes,No,Bank transfer,79.47,5041.66,1,No
CUST-01090,Male,26,Yes,No,18,One year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,129.16,2257.99,3,No
CUST-01091,Female,43,No,Yes,32,One year,None,Yes,No,No,No,Electronic check,38.69,1278.79,9,No
CUST-01092,Female,68,No,No,6,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,85.83,540.39,1,Yes
CUST-01093,Male,54,No,Yes,30,One year,Fiber optic,Yes,Yes,No,No,Mailed check,83.44,2444.68,3,No
CUST-01094,Male,46,Yes,Yes,43,One year,DSL,No,No,No,No,Bank transfer,55.16,2165.21,1,No
CUST-01095,Female,58,Yes,No,39,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,90.91,3627.41,9,No
CUST-01096,Female,55,Yes,No,57,Two year,Fiber optic,Yes,Yes,No,Yes,Electronic check,143.22,7831.86,4,No
CUST-01097,Female,18,Yes,Yes,52,One year,None,Yes,No,No,No,Mailed check,40.5,2040.17,1,No
CUST-01098,Female,54,No,No,3,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Credit card,115.92,327.87,4,Yes
CUST-01099,Female,67,No,No,23,One year,None,Yes,No,No,No,Credit card,43.09,977.83,3,No
CUST-01100,Female,36,No,No,35,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,84.13,2947.32,4,Yes
CUST-01101,Male,49,No,No,3,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,95.98,273.3,3,No
CUST-01102,Female,34,No,No,55,Two year,None,Yes,No,No,No,Electronic check,44.45,2236.06,2,No
CUST-01103,Male,61,Yes,No,34,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,113.46,3994.02,2,No
CUST-01104,Female,54,No,No,3,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,82.41,243.17,3,Yes
CUST-01105,Female,46,No,No,21,One year,Fiber optic,Yes,No,Yes,Yes,Credit card,111.38,2350.32,3,No
CUST-01106,Male,18,No,Yes,25,One year,None,Yes,No,No,No,Credit card,45.02,1128.6,3,No
CUST-01107,Female,37,Yes,No,2,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,87.91,172.54,1,Yes
CUST-01108,Female,28,No,Yes,32,Two year,None,Yes,No,No,No,Electronic check,36.57,1154.08,3,No
CUST-01109,Male,38,Yes,Yes,57,Two year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,119.21,7086.22,3,No
CUST-01110,Female,41,No,No,21,One year,Fiber optic,No,No,No,No,Mailed check,87.74,1900.49,3,No
CUST-01111,Male,39,Yes,No,10,Month-to-month,None,Yes,No,No,No,Credit card,36.25,323.15,4,No
CUST-01112,Female,64,No,No,48,One year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,118.55,5882.97,0,No
CUST-01113,Female,28,Yes,No,5,Month-to-month,None,Yes,No,No,No,Credit card,32.21,157.32,3,No
CUST-01114,Male,52,No,Yes,2,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,92.11,178.88,3,Yes
CUST-01115,Female,28,Yes,No,65,Two year,Fiber optic,Yes,No,No,No,Mailed check,101.22,7097.29,3,No
CUST-01116,Female,27,No,No,43,Month-to-month,None,Yes,No,No,No,Electronic check,38.05,1665.51,2,No
CUST-01117,Male,18,Yes,Yes,22,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,97.62,2111.96,4,Yes
CUST-01118,Male,54,No,No,1,Month-to-month,DSL,Yes,No,No,No,Electronic check,70.38,70.38,4,Yes
CUST-01119,Female,35,No,No,37,One year,DSL,Yes,No,No,No,Mailed check,72.95,2591.45,3,No
CUST-01120,Male,45,No,No,20,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,105.85,2069.65,4,Yes
CUST-01121,Female,57,No,No,65,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,88.66,5934.66,2,No
CUST-01122,Male,36,No,No,35,Two year,Fiber optic,No,No,No,Yes,Electronic check,89.43,3059.43,0,No
CUST-01123,Male,42,Yes,No,1,One year,None,Yes,No,No,No,Credit card,42.69,42.69,1,No
CUST-01124,Male,44,No,No,6,Month-to-month,None,Yes,No,No,No,Mailed check,48.83,282.53,1,No
CUST-01125,Male,51,No,Yes,8,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,84.62,708.08,2,Yes
CUST-01126,Female,71,No,No,14,One year,DSL,No,No,No,Yes,Bank transfer,57.0,806.47,5,No
CUST-01127,Female,50,No,No,6,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,71.27,473.58,2,No
CUST-01128,Male,18,Yes,No,44,One year,DSL,Yes,Yes,Yes,No,Bank transfer,79.57,3400.41,3,No
CUST-01129,Male,37,Yes,No,5,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,95.45,440.59,4,Yes
CUST-01130,Female,84,Yes,No,63,Two year,DSL,Yes,No,No,Yes,Mailed check,76.48,4446.36,4,No
CUST-01131,Female,59,Yes,Yes,32,One year,DSL,Yes,Yes,No,Yes,Electronic check,93.82,3109.52,1,No
CUST-01132,Male,38,Yes,No,36,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,94.37,3400.56,2,No
CUST-01133,Male,50,No,Yes,18,Two year,DSL,Yes,No,No,Yes,Electronic check,74.39,1455.7,3,No
CUST-01134,Female,50,Yes,No,57,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,101.81,6024.29,1,Yes
CUST-01135,Female,73,Yes,Yes,14,One year,DSL,Yes,Yes,No,No,Electronic check,76.73,1059.64,1,No
CUST-01136,Female,57,No,Yes,30,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,114.82,3518.33,7,Yes
CUST-01137,Female,18,Yes,No,1,Month-to-month,DSL,Yes,Yes,Yes,Yes,Bank transfer,104.19,109.63,7,Yes
CUST-01138,Male,26,No,No,63,Two year,DSL,Yes,No,Yes,Yes,Electronic check,99.23,6417.82,4,No
CUST-01139,Female,63,Yes,No,41,Month-to-month,None,No,No,No,No,Bank transfer,18.93,792.81,0,No
CUST-01140,Male,50,Yes,No,41,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,104.71,4333.23,4,Yes
CUST-01141,Male,64,Yes,No,30,One year,DSL,Yes,Yes,No,Yes,Mailed check,101.21,2964.92,3,No
CUST-01142,Female,30,Yes,No,24,One year,None,Yes,No,No,No,Credit card,41.49,919.83,4,No
CUST-01143,Male,46,No,No,42,Two year,DSL,Yes,No,No,No,Mailed check,78.17,3055.53,1,No
CUST-01144,Male,26,Yes,No,14,Month-to-month,DSL,Yes,No,No,No,Credit card,65.53,832.19,1,No
CUST-01145,Female,33,No,Yes,60,One year,DSL,Yes,No,Yes,No,Credit card,71.96,4371.93,3,No
CUST-01146,Female,41,Yes,No,63,Two year,DSL,Yes,No,Yes,Yes,Bank transfer,110.08,6812.82,1,No
CUST-01147,Female,51,Yes,No,37,One year,Fiber optic,Yes,No,Yes,Yes,Mailed check,100.6,3781.82,2,No
CUST-01148,Male,66,No,No,28,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,103.71,2775.76,2,No
CUST-01149,Female,53,Yes,Yes,12,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,103.98,1228.78,1,No
CUST-01150,Male,47,Yes,No,11,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,92.33,979.4,2,Yes
CUST-01151,Female,69,No,No,72,Month-to-month,None,Yes,No,No,No,Electronic check,42.9,3116.76,1,No
CUST-01152,Female,60,No,Yes,21,Month-to-month,DSL,Yes,Yes,No,No,Credit card,82.15,1762.63,0,No
CUST-01153,Male,63,No,No,11,One year,None,Yes,No,No,No,Credit card,38.76,403.54,1,No
CUST-01154,Female,49,Yes,No,38,Two year,DSL,Yes,Yes,No,No,Bank transfer,85.22,3344.57,2,No
CUST-01155,Female,44,Yes,No,17,One year,None,Yes,No,No,No,Credit card,40.21,668.14,4,No
CUST-01156,Male,50,No,No,15,One year,DSL,Yes,No,Yes,No,Bank transfer,77.95,1133.16,2,No
CUST-01157,Male,35,No,No,38,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,100.0,3842.67,3,Yes
CUST-01158,Male,43,No,Yes,53,Month-to-month,None,Yes,No,No,No,Mailed check,40.3,2285.32,1,No
CUST-01159,Male,54,No,No,34,Two year,DSL,Yes,No,Yes,No,Mailed check,96.45,3087.21,2,No
CUST-01160,Male,52,Yes,Yes,43,One year,DSL,Yes,Yes,No,No,Mailed check,70.74,3073.06,1,No
CUST-01161,Male,63,No,No,3,Month-to-month,Fiber optic,Yes,No,Yes,No,Bank transfer,110.5,325.99,2,Yes
CUST-01162,Male,46,No,Yes,24,One year,DSL,No,Yes,No,Yes,Bank transfer,56.54,1424.69,1,No
CUST-01163,Female,42,Yes,No,23,One year,None,Yes,No,No,No,Credit card,37.48,785.23,5,No
CUST-01164,Female,48,Yes,No,23,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,78.91,1945.9,1,No
CUST-01165,Female,48,Yes,No,35,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,96.52,3510.32,8,Yes
CUST-01166,Female,40,No,No,32,Month-to-month,DSL,Yes,Yes,No,No,Credit card,87.57,2930.52,2,No
CUST-01167,Female,63,No,Yes,54,One year,None,No,No,No,No,Bank transfer,18.45,999.94,1,No
CUST-01168,Female,44,Yes,Yes,22,Month-to-month,None,No,No,No,No,Credit card,20.64,437.33,5,No
CUST-01169,Male,21,Yes,No,27,One year,Fiber optic,Yes,No,Yes,No,Bank transfer,95.77,2663.02,1,No
CUST-01170,Male,39,Yes,No,67,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,99.65,6305.61,4,Yes
CUST-01171,Male,39,No,Yes,40,One year,None,Yes,No,No,No,Electronic check,41.09,1768.83,1,No
CUST-01172,Female,45,Yes,No,2,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,122.46,264.25,2,Yes
CUST-01173,Female,55,Yes,No,34,One year,None,Yes,No,No,No,Mailed check,44.28,1495.55,2,No
CUST-01174,Female,47,No,No,43,Two year,None,No,No,No,No,Mailed check,20.81,923.89,0,No
CUST-01175,Female,47,Yes,No,39,One year,None,Yes,No,No,No,Credit card,36.2,1364.55,0,No
CUST-01176,Female,44,Yes,Yes,47,Two year,DSL,Yes,Yes,No,No,Bank transfer,87.36,4292.57,0,No
CUST-01177,Female,27,Yes,No,62,Two year,Fiber optic,No,Yes,No,Yes,Credit card,84.82,5810.09,5,No
CUST-01178,Male,35,Yes,Yes,62,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,132.96,8025.99,3,No
CUST-01179,Female,63,Yes,No,6,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,79.06,453.46,2,No
CUST-01180,Female,18,No,Yes,49,Two year,None,Yes,No,No,No,Mailed check,42.85,2063.85,4,No
CUST-01181,Male,18,No,Yes,31,One year,DSL,Yes,No,Yes,No,Electronic check,91.72,2900.65,3,No
CUST-01182,Male,44,Yes,No,1,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,101.66,101.66,0,Yes
CUST-01183,Female,18,No,Yes,46,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,104.07,4797.04,4,Yes
CUST-01184,Male,74,Yes,Yes,36,One year,Fiber optic,Yes,No,No,No,Mailed check,98.37,3616.56,4,No
CUST-01185,Male,70,Yes,Yes,19,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,98.47,1739.1,2,No
CUST-01186,Female,42,No,No,16,Month-to-month,None,No,No,No,No,Electronic check,19.9,309.27,0,No
CUST-01187,Male,62,Yes,No,9,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,89.81,786.55,2,No
CUST-01188,Female,18,No,No,19,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,109.42,2127.14,2,Yes
CUST-01189,Female,49,No,No,45,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,114.28,5282.43,7,Yes
CUST-01190,Male,41,No,No,33,Two year,Fiber optic,No,Yes,No,No,Credit card,82.65,2748.22,0,No
CUST-01191,Male,18,Yes,No,62,Two year,Fiber optic,Yes,Yes,No,No,Bank transfer,101.2,5785.0,2,No
CUST-01192,Male,27,No,No,22,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,104.94,2431.96,1,Yes
CUST-01193,Female,56,Yes,No,5,Month-to-month,DSL,Yes,Yes,Yes,Yes,Mailed check,94.13,466.84,3,No
CUST-01194,Female,62,No,Yes,4,Month-to-month,DSL,Yes,No,No,No,Mailed check,77.41,292.55,5,Yes
CUST-01195,Male,56,Yes,No,72,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,101.42,7023.59,3,No
CUST-01196,Male,58,No,Yes,28,Month-to-month,DSL,Yes,No,No,No,Credit card,66.46,1868.34,3,No
CUST-01197,Male,51,No,No,14,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,109.25,1537.76,3,Yes
CUST-01198,Male,45,No,No,33,One year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,114.67,3815.03,3,No
CUST-01199,Male,56,Yes,Yes,45,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,85.26,3859.36,1,No
CUST-01200,Male,62,Yes,No,33,One year,DSL,Yes,Yes,No,No,Mailed check,104.57,3075.15,3,No
CUST-01201,Male,49,No,No,14,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Mailed check,117.16,1637.07,6,Yes
CUST-01202,Male,81,No,No,55,Month-to-month,None,Yes,No,No,No,Electronic check,29.92,1646.97,1,No
CUST-01203,Male,24,No,No,1,Month-to-month,DSL,Yes,No,Yes,Yes,Bank transfer,80.78,80.78,2,Yes
CUST-01204,Male,48,No,Yes,72,Two year,DSL,Yes,No,No,Yes,Bank transfer,76.02,5081.9,2,No
CUST-01205,Male,46,No,No,3,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,80.11,242.72,4,Yes
CUST-01206,Male,48,Yes,Yes,5,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,110.21,536.73,2,Yes
CUST-01207,Female,47,No,No,11,Month-to-month,None,Yes,No,No,No,Electronic check,42.56,507.86,1,No
